nome;largura;altura;posicaoX;posicaoY;grau-textura;entropia;segundo-momento-ang;correlacao;energia;media-i;media-j;variancia-i;variancia-j;desvio-padrao-i;desvio-padrao-j;contraste;homogeneidade;media-tons-cinza;
98;87;55;1662;1051;0;0.3775812804837837;0.5182532438798725;0.837505972464992;0.7198980788138502;2.2993657505285405;2.2974630021141644;0.2143970607297221;0.21362992727809088;0.4630303021722467;0.46220117619721707;0.06955602536997886;0.9652219873150107;92.0;
98;87;55;1662;1051;45;0.42059272575005463;0.48263956122057594;0.7340751718399292;0.6947226505740085;2.2969422911283375;2.300172265288544;0.21350486230276108;0.214806171875058;0.4620658635982116;0.46347186740411545;0.11391042204995694;0.9430447889750215;92.0;
98;87;55;1662;1051;90;0.3963755303434995;0.5036416681210505;0.795130640722044;0.7096771576717475;2.2956577266922094;2.3007662835249043;0.2129270791027078;0.21498876998282468;0.4614402226753838;0.4636688149777001;0.08769689229459346;0.9561515538527031;92.0;
98;87;55;1662;1051;135;0.4125531832187697;0.4901603098401169;0.7551868834401357;0.7001144976645727;2.2947889750215333;2.3018949181739883;0.2126257306622569;0.2154916719896789;0.46111357674900105;0.464210805550322;0.10486649440137813;0.9475667527993109;92.0;
98;87;55;1662;1051;180;0.3775812804837837;0.5182532438798725;0.837505972464992;0.7198980788138502;2.2974630021141644;2.2993657505285405;0.21362992727809088;0.2143970607297221;0.46220117619721707;0.4630303021722467;0.06955602536997886;0.9652219873150107;92.0;
98;87;55;1662;1051;225;0.42059272575005463;0.48263956122057594;0.7340751718399292;0.6947226505740085;2.300172265288544;2.2969422911283375;0.214806171875058;0.21350486230276108;0.46347186740411545;0.4620658635982116;0.11391042204995694;0.9430447889750215;92.0;
98;87;55;1662;1051;270;0.3963755303434995;0.5036416681210505;0.795130640722044;0.7096771576717475;2.3007662835249043;2.2956577266922094;0.21498876998282468;0.2129270791027078;0.4636688149777001;0.4614402226753838;0.08769689229459346;0.9561515538527031;92.0;
98;87;55;1662;1051;315;0.4125531832187697;0.4901603098401169;0.7551868834401357;0.7001144976645727;2.3018949181739883;2.2947889750215333;0.2154916719896789;0.2126257306622569;0.464210805550322;0.46111357674900105;0.10486649440137813;0.9475667527993109;92.0;
98;65;74;1434;1028;0;0.4868439075828066;0.47668858285016436;0.8806621674310947;0.6904263775741512;2.7837837837837838;2.7681587837837838;0.3160039262235208;0.32547262343635863;0.5621422651104618;0.5705020801332442;0.07685810810810811;0.9615709459459459;103.0;
98;65;74;1434;1028;45;0.5216171707533286;0.45302292731985355;0.8258546700800681;0.6730697789381526;2.781892123287671;2.771618150684932;0.3122320363078204;0.32562426515000475;0.5587772689612744;0.5706349666380468;0.11130136986301371;0.9443493150684931;103.0;
98;65;74;1434;1028;90;0.4990481119941562;0.4693536427341297;0.8660620834724859;0.6850938933709231;2.771127502634352;2.776185458377239;0.3202201196756388;0.3246172722437572;0.565879951646671;0.5697519392189527;0.08640674394099052;0.9567966280295047;103.0;
98;65;74;1434;1028;135;0.5289855728434592;0.45108959379104907;0.8162731560578116;0.6716320374960154;2.766481164383561;2.787243150684932;0.32111107670001404;0.316035892932539;0.5666666363039331;0.5621706973264784;0.11750856164383562;0.9412457191780822;103.0;
